Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                                   9             void std::__adjust_heap<boost::multi_index::detail::copy_map_entry<boost::multi_index::detail::sequenced_index_node<boost::multi_index::detail::ordered_index_node<boost::multi_index::detail::null_augment_policy, boost::multi_index::detail::index_node_base<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > > > > > >*, long, boost::multi_index::detail::copy_map_entry<boost::multi_index::detail::sequenced_index_node<boost::multi_index::detail::ordered_index_node<boost::multi_index::detail::null_augment_policy, boost::multi_index::detail::index_node_base<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > > > > > >, __gnu_cxx::__ops::_Iter_less_iter>(boost::multi_index::detail::copy_map_entry<boost::multi_index::detail::sequenced_index_node<boost::multi_index::detail::ordered_index_node<boost::multi_index::detail::null_augment_policy, boost::multi_index::detail::index_node_base<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > > > > > >*, long, long, boost::multi_index::detail::copy_map_entry<boost::multi_index::detail::sequenced_index_node<boost::multi_index::detail::ordered_index_node<boost::multi_index::detail::null_augment_policy, boost::multi_index::detail::index_node_base<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > > > > > >, __gnu_cxx::__ops::_Iter_less_iter) [347]
-----------------------------------------------
                0.00    0.00      15/15          geopop::HouseholdCSVReader::SetReferenceHouseholds(std::vector<std::shared_ptr<geopop::Household>, std::allocator<std::shared_ptr<geopop::Household> > >&, stride::util::SegmentedVector<stride::Person, 512ul, true>&, stride::util::SegmentedVector<stride::ContactPool, 512ul, true>&) [54]
[348]    0.0    0.00    0.00      15         void std::vector<std::shared_ptr<geopop::Household>, std::allocator<std::shared_ptr<geopop::Household> > >::_M_realloc_insert<std::shared_ptr<geopop::Household> const&>(__gnu_cxx::__normal_iterator<std::shared_ptr<geopop::Household>*, std::vector<std::shared_ptr<geopop::Household>, std::allocator<std::shared_ptr<geopop::Household> > > >, std::shared_ptr<geopop::Household> const&) [348]
-----------------------------------------------
                0.00    0.00       1/14          google::protobuf::ExtensionRangeOptions::ExtensionRangeOptions() <cycle 6> [582]
                0.00    0.00       1/14          google::protobuf::MessageOptions::MessageOptions() <cycle 6> [578]
                0.00    0.00       1/14          google::protobuf::OneofOptions::OneofOptions() <cycle 6> [576]
                0.00    0.00       1/14          google::protobuf::EnumOptions::EnumOptions() <cycle 6> [573]
                0.00    0.00       1/14          google::protobuf::EnumValueOptions::EnumValueOptions() <cycle 6> [580]
                0.00    0.00       1/14          google::protobuf::ServiceOptions::ServiceOptions() <cycle 6> [579]
                0.00    0.00       1/14          google::protobuf::MethodOptions::MethodOptions() <cycle 6> [577]
                0.00    0.00       2/14          google::protobuf::FileOptions::FileOptions() <cycle 6> [460]
                0.00    0.00       5/14          google::protobuf::FieldOptions::FieldOptions() <cycle 6> [399]
[349]    0.0    0.00    0.00      14         google::protobuf::internal::ExtensionSet::ExtensionSet() [349]
-----------------------------------------------
                0.00    0.00      14/14          std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_alternative() [429]
[350]    0.0    0.00    0.00      14         std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_quantifier() [350]
                0.00    0.00       1/51          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_assign(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [264]
                0.00    0.00       1/12          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_replace_aux(unsigned long, unsigned long, unsigned long, char) [clone .constprop.1094] [353]
                0.00    0.00       1/18          std::__detail::_Scanner<char>::_M_scan_normal() [340]
                0.00    0.00       1/26          std::__detail::_Scanner<char>::_M_advance() [321]
                0.00    0.00       1/1           std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_quantifier()::{lambda()#1}::operator()() const [703]
                0.00    0.00       1/1           std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_pop() [699]
                0.00    0.00       1/1           std::__detail::_NFA<std::__cxx11::regex_traits<char> >::_M_insert_repeat(long, long, bool) [697]
                0.00    0.00       1/1           std::deque<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> >, std::allocator<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> > > >::push_back(std::__detail::_StateSeq<std::__cxx11::regex_traits<char> > const&) [680]
-----------------------------------------------
                0.00    0.00      13/13          std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_atom() [343]
[351]    0.0    0.00    0.00      13         std::__detail::_NFA<std::__cxx11::regex_traits<char> >::_M_insert_matcher(std::function<bool (char)>) [351]
                0.00    0.00      26/134         std::__detail::_State<char>::~_State() [241]
                0.00    0.00      13/34          std::__detail::_NFA<std::__cxx11::regex_traits<char> >::_M_insert_state(std::__detail::_State<char>) [305]
                0.00    0.00      13/56          std::__detail::_State<char>::_State(std::__detail::_State<char>&&) [259]
-----------------------------------------------
                0.00    0.00      12/12          stride::Calendar::InitializeHolidays(boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&) [615]
[352]    0.0    0.00    0.00      12         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > __gnu_cxx::__to_xstring<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, char>(int (*)(char*, unsigned long, char const*, __va_list_tag*), unsigned long, char const*, ...) [clone .constprop.253] [352]
                0.00    0.00      12/143         spdlog::details::pad_n_join(fmt::BasicMemoryWriter<char, std::allocator<char> >&, int, int, int, char) [238]
-----------------------------------------------
                0.00    0.00       1/12          std::__detail::_Scanner<char>::_Scanner(char const*, char const*, std::regex_constants::syntax_option_type, std::locale) [428]
                0.00    0.00       1/12          std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_quantifier() [350]
                0.00    0.00       2/12          std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_assertion() [333]
                0.00    0.00       8/12          std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_try_char() [346]
[353]    0.0    0.00    0.00      12         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_replace_aux(unsigned long, unsigned long, unsigned long, char) [clone .constprop.1094] [353]
-----------------------------------------------
                0.00    0.00       4/12          geopop::ReaderFactory::CreateCitiesReader(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [545]
                0.00    0.00       4/12          geopop::ReaderFactory::CreateCommutesReader(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [547]
                0.00    0.00       4/12          geopop::ReaderFactory::CreateHouseholdReader(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [549]
[354]    0.0    0.00    0.00      12         __tcf_0 [354]
                0.00    0.00      38/105798      std::char_traits<char>::length(char const*) [114]
-----------------------------------------------
                0.00    0.00       1/11          stride::ControlHelper::LogStartup() [594]
                0.00    0.00      10/11          stride::SurveySeeder::Seed(std::shared_ptr<stride::Population>) [592]
[355]    0.0    0.00    0.00      11         spdlog::details::log_msg::~log_msg() [355]
-----------------------------------------------
                0.00    0.00      11/11          bool boost::char_separator<char, std::char_traits<char> >::operator()<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&, __gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [412]
[356]    0.0    0.00    0.00      11         boost::char_separator<char, std::char_traits<char> >::is_kept(char) const [356]
-----------------------------------------------
                0.00    0.00       3/11          spdlog::sinks::ansicolor_sink<spdlog::details::null_mutex>::ansicolor_sink(_IO_FILE*) [586]
                0.00    0.00       8/11          TCLAP::Arg::argMatches(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) const [405]
[357]    0.0    0.00    0.00      11         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [357]
                0.00    0.00      11/497901      __tcf_0 [94]
                0.00    0.00      11/66210       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_append(char const*, unsigned long) [126]
-----------------------------------------------
                0.00    0.00       1/11          stride::SimRunner::Run() [3]
                0.00    0.00       2/11          stride::SimRunner::Run(unsigned int) [2]
                0.00    0.00       8/11          stride::SimRunner::SimRunner(boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::shared_ptr<stride::Population>, stride::util::RnMan&) [15]
[358]    0.0    0.00    0.00      11         __tcf_0 [358]
                0.00    0.00      42/105798      std::char_traits<char>::length(char const*) [114]
-----------------------------------------------
                0.00    0.00      10/10          fmt::BasicFormatter<char, fmt::ArgFormatter<char> >::format(char const*&, fmt::internal::Arg const&) [139]
[359]    0.0    0.00    0.00      10         fmt::internal::ArgFormatterBase<fmt::ArgFormatter<char>, char, fmt::FormatSpec>::visit_char(int) [359]
-----------------------------------------------
                0.00    0.00      10/10          bool boost::char_separator<char, std::char_traits<char> >::operator()<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&, __gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [412]
[360]    0.0    0.00    0.00      10         boost::char_separator<char, std::char_traits<char> >::is_dropped(char) const [360]
-----------------------------------------------
                0.00    0.00      10/10          geopop::GeoGrid::Finalize() [572]
[361]    0.0    0.00    0.00      10         void std::vector<geopop::geogrid_detail::KdTree2DPoint, std::allocator<geopop::geogrid_detail::KdTree2DPoint> >::_M_realloc_insert<geopop::geogrid_detail::KdTree2DPoint>(__gnu_cxx::__normal_iterator<geopop::geogrid_detail::KdTree2DPoint*, std::vector<geopop::geogrid_detail::KdTree2DPoint, std::allocator<geopop::geogrid_detail::KdTree2DPoint> > >, geopop::geogrid_detail::KdTree2DPoint&&) [361]
-----------------------------------------------
                0.00    0.00      10/10          geopop::GeoGrid::TopK(unsigned long) const [67]
[362]    0.0    0.00    0.00      10         void std::vector<std::shared_ptr<geopop::Location>, std::allocator<std::shared_ptr<geopop::Location> > >::_M_realloc_insert<std::shared_ptr<geopop::Location> const&>(__gnu_cxx::__normal_iterator<std::shared_ptr<geopop::Location>*, std::vector<std::shared_ptr<geopop::Location>, std::allocator<std::shared_ptr<geopop::Location> > > >, std::shared_ptr<geopop::Location> const&) [362]
-----------------------------------------------
                0.00    0.00      10/10          geopop::GeoGrid::AddLocation(std::shared_ptr<geopop::Location>) [201]
[363]    0.0    0.00    0.00      10         void std::vector<std::shared_ptr<geopop::Location>, std::allocator<std::shared_ptr<geopop::Location> > >::_M_realloc_insert<std::shared_ptr<geopop::Location>&>(__gnu_cxx::__normal_iterator<std::shared_ptr<geopop::Location>*, std::vector<std::shared_ptr<geopop::Location>, std::allocator<std::shared_ptr<geopop::Location> > > >, std::shared_ptr<geopop::Location>&) [363]
-----------------------------------------------
                0.00    0.00      10/10          geopop::CitiesCSVReader::FillGeoGrid(std::shared_ptr<geopop::GeoGrid>) const [55]
[364]    0.0    0.00    0.00      10         void std::vector<std::pair<std::shared_ptr<geopop::Location>, int>, std::allocator<std::pair<std::shared_ptr<geopop::Location>, int> > >::_M_realloc_insert<std::shared_ptr<geopop::Location> const&, int>(__gnu_cxx::__normal_iterator<std::pair<std::shared_ptr<geopop::Location>, int>*, std::vector<std::pair<std::shared_ptr<geopop::Location>, int>, std::allocator<std::pair<std::shared_ptr<geopop::Location>, int> > > >, std::shared_ptr<geopop::Location> const&, int&&) [364]
-----------------------------------------------
                0.00    0.00       1/10          boost::gregorian::date boost::date_time::parse_date<boost::gregorian::date>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int) [clone .constprop.255] [541]
                0.00    0.00       3/10          bool boost::char_separator<char, std::char_traits<char> >::operator()<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&, __gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [412]
                0.00    0.00       6/10          stride::AgeContactProfile::AgeContactProfile(stride::ContactType::Id, boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&) [389]
[365]    0.0    0.00    0.00      10         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_replace(unsigned long, unsigned long, char const*, unsigned long) [365]
                0.00    0.00      14/5542        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_mutate(unsigned long, unsigned long, char const*, unsigned long) [173]
-----------------------------------------------
                0.00    0.00       9/9           google::protobuf::DescriptorProto::MergePartialFromCodedStream(google::protobuf::io::CodedInputStream*) <cycle 8> [297]
[366]    0.0    0.00    0.00       9         google::protobuf::DescriptorProto_ExtensionRange::MergePartialFromCodedStream(google::protobuf::io::CodedInputStream*) [366]
                0.00    0.00      18/504         google::protobuf::io::CodedInputStream::ReadVarint32(unsigned int*) [197]
                0.00    0.00       9/247         google::protobuf::io::CodedInputStream::ReadTagFallback(unsigned int) [220]
-----------------------------------------------
                0.00    0.00       9/9           google::protobuf::DescriptorProto_ExtensionRange* google::protobuf::Arena::CreateMaybeMessage<google::protobuf::DescriptorProto_ExtensionRange>(google::protobuf::Arena*) [368]
[367]    0.0    0.00    0.00       9         google::protobuf::DescriptorProto_ExtensionRange::DescriptorProto_ExtensionRange() [367]
-----------------------------------------------
                0.00    0.00       9/9           google::protobuf::DescriptorProto::MergePartialFromCodedStream(google::protobuf::io::CodedInputStream*) <cycle 8> [297]
[368]    0.0    0.00    0.00       9         google::protobuf::DescriptorProto_ExtensionRange* google::protobuf::Arena::CreateMaybeMessage<google::protobuf::DescriptorProto_ExtensionRange>(google::protobuf::Arena*) [368]
                0.00    0.00       9/9           google::protobuf::DescriptorProto_ExtensionRange::DescriptorProto_ExtensionRange() [367]
-----------------------------------------------
                                   2             google::protobuf::internal::(anonymous namespace)::InitSCC_DFS(google::protobuf::internal::SCCInfoBase*) <cycle 6> [369]
                                   9             google::protobuf::internal::InitSCCImpl(google::protobuf::internal::SCCInfoBase*) <cycle 6> [287]
[369]    0.0    0.00    0.00       9+2       google::protobuf::internal::(anonymous namespace)::InitSCC_DFS(google::protobuf::internal::SCCInfoBase*) <cycle 6> [369]
                0.00    0.00       9/37          google::protobuf::internal::OnShutdownRun(void (*)(void const*), void const*) [291]
                0.00    0.00       1/1           InitDefaultsEnumDescriptorProto_EnumReservedRange_google_2fprotobuf_2fdescriptor_2eproto() [527]
                                   1             InitDefaultsMethodOptions_google_2fprotobuf_2fdescriptor_2eproto() <cycle 6> [504]
                                   1             InitDefaultsOneofOptions_google_2fprotobuf_2fdescriptor_2eproto() <cycle 6> [503]
                                   1             InitDefaultsExtensionRangeOptions_google_2fprotobuf_2fdescriptor_2eproto() <cycle 6> [518]
                                   1             InitDefaultsEnumOptions_google_2fprotobuf_2fdescriptor_2eproto() <cycle 6> [500]
                                   1             InitDefaultsEnumValueDescriptorProto_google_2fprotobuf_2fdescriptor_2eproto() <cycle 6> [522]
                                   1             InitDefaultsFieldOptions_google_2fprotobuf_2fdescriptor_2eproto() <cycle 6> [502]
                                   1             InitDefaultsUninterpretedOption_NamePart_google_2fprotobuf_2fdescriptor_2eproto() <cycle 6> [524]
                                   1             InitDefaultsEnumValueOptions_google_2fprotobuf_2fdescriptor_2eproto() <cycle 6> [509]
                                   1             InitDefaultsUninterpretedOption_google_2fprotobuf_2fdescriptor_2eproto() <cycle 6> [515]
                                   2             google::protobuf::internal::(anonymous namespace)::InitSCC_DFS(google::protobuf::internal::SCCInfoBase*) <cycle 6> [369]
-----------------------------------------------
                0.00    0.00       2/9           stride::viewers::CliViewer::Update(stride::sim_event::Id) [12]
                0.00    0.00       7/9           stride::ControlHelper::LogStartup() [594]
[370]    0.0    0.00    0.00       9         void spdlog::logger::log<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(spdlog::level::level_enum, char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [370]
                0.00    0.00       9/11745       fmt::BasicWriter<char>::write(fmt::BasicCStringRef<char>, fmt::ArgList) [146]
                0.00    0.00       9/5882        spdlog::logger::_sink_it(spdlog::details::log_msg&) [163]
-----------------------------------------------
                0.00    0.00       9/9           stride::SurveySeeder::Seed(std::shared_ptr<stride::Population>) [592]
[371]    0.0    0.00    0.00       9         __tcf_0 [371]
                0.00    0.00      41/105798      std::char_traits<char>::length(char const*) [114]
-----------------------------------------------
                                   1             InitDefaultsEnumDescriptorProto_google_2fprotobuf_2fdescriptor_2eproto() <cycle 6> [512]
                0.00    0.00       7/58          google::protobuf::EnumDescriptorProto* google::protobuf::Arena::CreateMaybeMessage<google::protobuf::EnumDescriptorProto>(google::protobuf::Arena*) [377]
[372]    0.0    0.00    0.00       8         google::protobuf::EnumDescriptorProto::EnumDescriptorProto() <cycle 6> [372]
                0.00    0.00       8/47          google::protobuf::RepeatedPtrField<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::RepeatedPtrField() [277]
                                   1             google::protobuf::internal::InitSCCImpl(google::protobuf::internal::SCCInfoBase*) <cycle 6> [287]
-----------------------------------------------
                0.00    0.00       8/8           google::protobuf::SimpleDescriptorDatabase::DescriptorIndex<std::pair<void const*, int> >::AddFile(google::protobuf::FileDescriptorProto const&, std::pair<void const*, int>) [470]
[373]    0.0    0.00    0.00       8         google::protobuf::SimpleDescriptorDatabase::DescriptorIndex<std::pair<void const*, int> >::AddNestedExtensions(google::protobuf::DescriptorProto const&, std::pair<void const*, int>) [373]
-----------------------------------------------
                0.00    0.00       8/8           stride::DiseaseSeeder::Vaccinate(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, stride::util::SegmentedVector<stride::ContactPool, 512ul, true> const&) [20]
[374]    0.0    0.00    0.00       8         void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [374]
-----------------------------------------------
                0.00    0.00       8/8           stride::SimBuilder::Build(std::shared_ptr<stride::Sim>, std::shared_ptr<stride::Population>) [17]
[375]    0.0    0.00    0.00       8         std::pair<std::_Rb_tree_iterator<std::pair<std::tuple<stride::ContactLogMode::Id, bool> const, void (*)(stride::ContactPool&, stride::AgeContactProfile const&, stride::TransmissionProfile const&, stride::ContactHandler&, unsigned short, std::shared_ptr<spdlog::logger>)> >, bool> std::_Rb_tree<std::tuple<stride::ContactLogMode::Id, bool>, std::pair<std::tuple<stride::ContactLogMode::Id, bool> const, void (*)(stride::ContactPool&, stride::AgeContactProfile const&, stride::TransmissionProfile const&, stride::ContactHandler&, unsigned short, std::shared_ptr<spdlog::logger>)>, std::_Select1st<std::pair<std::tuple<stride::ContactLogMode::Id, bool> const, void (*)(stride::ContactPool&, stride::AgeContactProfile const&, stride::TransmissionProfile const&, stride::ContactHandler&, unsigned short, std::shared_ptr<spdlog::logger>)> >, std::less<std::tuple<stride::ContactLogMode::Id, bool> >, std::allocator<std::pair<std::tuple<stride::ContactLogMode::Id, bool> const, void (*)(stride::ContactPool&, stride::AgeContactProfile const&, stride::TransmissionProfile const&, stride::ContactHandler&, unsigned short, std::shared_ptr<spdlog::logger>)> > >::_M_emplace_unique<std::pair<std::tuple<stride::ContactLogMode::Id, bool>, void (*)(stride::ContactPool&, stride::AgeContactProfile const&, stride::TransmissionProfile const&, stride::ContactHandler&, unsigned short, std::shared_ptr<spdlog::logger>)> >(std::pair<std::tuple<stride::ContactLogMode::Id, bool>, void (*)(stride::ContactPool&, stride::AgeContactProfile const&, stride::TransmissionProfile const&, stride::ContactHandler&, unsigned short, std::shared_ptr<spdlog::logger>)>&&) [375]
-----------------------------------------------
                0.00    0.00       7/7           bool google::protobuf::internal::WireFormatLite::ReadMessage<google::protobuf::EnumDescriptorProto>(google::protobuf::io::CodedInputStream*, google::protobuf::EnumDescriptorProto*) [378]
[376]    0.0    0.00    0.00       7         google::protobuf::EnumDescriptorProto::MergePartialFromCodedStream(google::protobuf::io::CodedInputStream*) [376]
                0.00    0.00      40/40          google::protobuf::EnumValueDescriptorProto* google::protobuf::Arena::CreateMaybeMessage<google::protobuf::EnumValueDescriptorProto>(google::protobuf::Arena*) [286]
                0.00    0.00      40/59          google::protobuf::io::CodedInputStream::ReadVarintSizeAsInt(int*) [258]
                0.00    0.00      40/245         google::protobuf::io::CodedInputStream::IncrementRecursionDepthAndPushLimit(int) [223]
                0.00    0.00      40/40          google::protobuf::EnumValueDescriptorProto::MergePartialFromCodedStream(google::protobuf::io::CodedInputStream*) [284]
                0.00    0.00      40/245         google::protobuf::io::CodedInputStream::DecrementRecursionDepthAndPopLimit(int) [222]
                0.00    0.00      11/92          google::protobuf::internal::RepeatedPtrFieldBase::Reserve(int) [247]
                0.00    0.00       7/310         google::protobuf::internal::WireFormatLite::ReadBytes(google::protobuf::io::CodedInputStream*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [216]
                0.00    0.00       7/247         google::protobuf::io::CodedInputStream::ReadTagFallback(unsigned int) [220]
                0.00    0.00       7/310         google::protobuf::internal::ArenaStringPtr::CreateInstance(google::protobuf::Arena*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*) [215]
-----------------------------------------------
                0.00    0.00       7/7           google::protobuf::DescriptorProto::MergePartialFromCodedStream(google::protobuf::io::CodedInputStream*) <cycle 8> [297]
[377]    0.0    0.00    0.00       7         google::protobuf::EnumDescriptorProto* google::protobuf::Arena::CreateMaybeMessage<google::protobuf::EnumDescriptorProto>(google::protobuf::Arena*) [377]
                0.00    0.00       7/58          google::protobuf::EnumDescriptorProto::EnumDescriptorProto() <cycle 6> [372]
-----------------------------------------------
                0.00    0.00       7/7           google::protobuf::DescriptorProto::MergePartialFromCodedStream(google::protobuf::io::CodedInputStream*) <cycle 8> [297]
[378]    0.0    0.00    0.00       7         bool google::protobuf::internal::WireFormatLite::ReadMessage<google::protobuf::EnumDescriptorProto>(google::protobuf::io::CodedInputStream*, google::protobuf::EnumDescriptorProto*) [378]
                0.00    0.00       7/245         google::protobuf::io::CodedInputStream::IncrementRecursionDepthAndPushLimit(int) [223]
                0.00    0.00       7/7           google::protobuf::EnumDescriptorProto::MergePartialFromCodedStream(google::protobuf::io::CodedInputStream*) [376]
                0.00    0.00       1/20          google::protobuf::io::CodedInputStream::ReadVarintSizeAsIntFallback() [335]
-----------------------------------------------
                0.00    0.00       7/7           void google::protobuf::internal::RepeatedPtrFieldBase::Destroy<google::protobuf::RepeatedPtrField<google::protobuf::EnumDescriptorProto>::TypeHandler>() [294]
[379]    0.0    0.00    0.00       7         void google::protobuf::internal::RepeatedPtrFieldBase::Destroy<google::protobuf::RepeatedPtrField<google::protobuf::EnumValueDescriptorProto>::TypeHandler>() [379]
                0.00    0.00      40/816         google::protobuf::internal::ArenaStringPtr::DestroyNoArena(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*) [clone .constprop.335] [191]
                0.00    0.00      40/247         google::protobuf::internal::InternalMetadataWithArenaBase<google::protobuf::UnknownFieldSet, google::protobuf::internal::InternalMetadataWithArena>::~InternalMetadataWithArenaBase() [221]
-----------------------------------------------
                0.00    0.00       7/7           void google::protobuf::internal::RepeatedPtrFieldBase::Destroy<google::protobuf::RepeatedPtrField<google::protobuf::EnumDescriptorProto>::TypeHandler>() [294]
[380]    0.0    0.00    0.00       7         void google::protobuf::internal::RepeatedPtrFieldBase::Destroy<google::protobuf::RepeatedPtrField<google::protobuf::EnumDescriptorProto_EnumReservedRange>::TypeHandler>() [380]
-----------------------------------------------
